timeStamp,elapsed,label,responseCode,threadName,dataType,success,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1716845414350,2,Vets,200,Original REST requests 1-14,text,true,4264,178,8,8,http://localhost:8080/vets.html,2,0,0
1716845414347,8,POST Edit Owner,200,Original REST requests 1-11,text,true,4383,525,8,8,http://localhost:8080/owners/2,5,0,0
1716845414347,5,POST Edit Owner-0,302,Original REST requests 1-11,,true,188,348,8,8,http://localhost:8080/owners/2/edit,5,0,0
1716845414352,3,POST Edit Owner-1,200,Original REST requests 1-11,text,true,4195,177,8,8,http://localhost:8080/owners/2,3,0,0
1716845414454,2,Find owner,200,Original REST requests 1-13,text,true,3755,180,8,8,http://localhost:8080/owners/find,2,0,0
1716845414447,9,POST new pet,200,Original REST requests 1-16,text,true,4504,503,8,8,http://localhost:8080/owners/1;jsessionid=898A1939393BF02D27AD76525521815D,6,0,1
1716845414447,6,POST new pet-0,302,Original REST requests 1-16,,true,307,282,8,8,http://localhost:8080/owners/1/pets/new,6,0,1
1716845414453,3,POST new pet-1,200,Original REST requests 1-16,text,true,4197,221,8,8,http://localhost:8080/owners/1;jsessionid=898A1939393BF02D27AD76525521815D,3,0,0
1716845414455,7,POST new visit,200,Original REST requests 1-10,text,true,4389,490,8,8,http://localhost:8080/owners/1,3,0,0
1716845414455,3,POST new visit-0,302,Original REST requests 1-10,,true,188,313,8,8,http://localhost:8080/owners/1/pets/1/visits/new,3,0,0
1716845414458,4,POST new visit-1,200,Original REST requests 1-10,text,true,4201,177,8,8,http://localhost:8080/owners/1,4,0,0
1716845414555,3,Vets,200,Original REST requests 1-15,text,true,4264,178,8,8,http://localhost:8080/vets.html,3,0,0
1716845414550,8,POST Edit Owner,200,Original REST requests 1-12,text,true,4383,525,8,8,http://localhost:8080/owners/3,4,0,0
1716845414550,4,POST Edit Owner-0,302,Original REST requests 1-12,,true,188,348,8,8,http://localhost:8080/owners/3/edit,4,0,0
1716845414554,4,POST Edit Owner-1,200,Original REST requests 1-12,text,true,4195,177,8,8,http://localhost:8080/owners/3,4,0,0
1716845414654,2,Find owner,200,Original REST requests 1-14,text,true,3755,180,8,8,http://localhost:8080/owners/find,2,0,0
1716845414651,9,POST new pet,200,Original REST requests 1-17,text,true,4504,503,8,8,http://localhost:8080/owners/2;jsessionid=44D0D502835C96FEF8FC106B32921758,6,0,1
1716845414651,6,POST new pet-0,302,Original REST requests 1-17,,true,307,282,8,8,http://localhost:8080/owners/2/pets/new,6,0,1
1716845414657,3,POST new pet-1,200,Original REST requests 1-17,text,true,4197,221,8,8,http://localhost:8080/owners/2;jsessionid=44D0D502835C96FEF8FC106B32921758,3,0,0
1716845414657,7,POST new visit,200,Original REST requests 1-11,text,true,4389,490,8,8,http://localhost:8080/owners/2,3,0,0
1716845414657,3,POST new visit-0,302,Original REST requests 1-11,,true,188,313,8,8,http://localhost:8080/owners/2/pets/2/visits/new,3,0,0
1716845414661,3,POST new visit-1,200,Original REST requests 1-11,text,true,4201,177,8,8,http://localhost:8080/owners/2,3,0,0
