timeStamp,elapsed,label,responseCode,threadName,dataType,success,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1717003364685,6,POST new visit,200,Original REST requests  1-133,text,true,4380,490,39,39,http://localhost:8080/owners/1,3,0,0
1717003364685,3,POST new visit-0,302,Original REST requests  1-133,,true,188,313,39,39,http://localhost:8080/owners/1/pets/1/visits/new,3,0,0
1717003364689,2,POST new visit-1,200,Original REST requests  1-133,text,true,4192,177,39,39,http://localhost:8080/owners/1,2,0,0
1717003364695,1,Vets,200,Original REST requests  1-156,text,true,4264,125,38,38,http://localhost:8080/vets.html,1,0,0
1717003364699,4,POST Edit Owner,200,Original REST requests  1-141,text,true,4495,516,38,38,http://localhost:8080/owners/3;jsessionid=5F090CBFDABB7A4D9A02A214C3DB799A,2,0,0
1717003364699,2,POST Edit Owner-0,302,Original REST requests  1-141,,true,307,295,38,38,http://localhost:8080/owners/3/edit,2,0,0
1717003364701,2,POST Edit Owner-1,200,Original REST requests  1-141,text,true,4188,221,38,38,http://localhost:8080/owners/3;jsessionid=5F090CBFDABB7A4D9A02A214C3DB799A,2,0,0
1717003364710,5,POST new pet,200,Original REST requests  1-164,text,true,5230,266,38,38,http://localhost:8080/owners/2/pets/new,5,0,1
1717003364718,1,Find owner,200,Original REST requests  1-149,text,true,3755,127,38,38,http://localhost:8080/owners/find,1,0,0
1717003364726,5,POST new visit,200,Original REST requests  1-134,text,true,4380,490,39,39,http://localhost:8080/owners/2,3,0,0
1717003364726,3,POST new visit-0,302,Original REST requests  1-134,,true,188,313,39,39,http://localhost:8080/owners/2/pets/2/visits/new,3,0,0
1717003364729,2,POST new visit-1,200,Original REST requests  1-134,text,true,4192,177,39,39,http://localhost:8080/owners/2,2,0,0
1717003364737,1,Vets,200,Original REST requests  1-157,text,true,4264,125,38,38,http://localhost:8080/vets.html,1,0,0
1717003364741,5,POST Edit Owner,200,Original REST requests  1-142,text,true,4495,516,38,38,http://localhost:8080/owners/1;jsessionid=E2EE2B764FA869CB2B33DE9927ABD3DB,2,0,0
1717003364741,2,POST Edit Owner-0,302,Original REST requests  1-142,,true,307,295,38,38,http://localhost:8080/owners/1/edit,2,0,0
1717003364743,3,POST Edit Owner-1,200,Original REST requests  1-142,text,true,4188,221,38,38,http://localhost:8080/owners/1;jsessionid=E2EE2B764FA869CB2B33DE9927ABD3DB,3,0,0
1717003364750,5,POST new pet,200,Original REST requests  1-165,text,true,5230,266,38,38,http://localhost:8080/owners/3/pets/new,5,0,0
